Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Hourly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Hourly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Hourly),Environment:Site Day Type Index [](Hourly),Environment:Site Daylight Saving Time Status [](Hourly) 
 07/30  17:00:00,24.,26.8873897045383,1267200.,0.0,-1267200.,1.,0.0 
 07/30  18:00:00,22.75,26.7203619274103,1267200.,0.0,-1267200.,1.,0.0 
 07/30  19:00:00,21.375,26.2742150906763,1267200.,0.0,-1267200.,1.,0.0 
 07/30  20:00:00,19.75,25.8223440473488,1267200.,0.0,-1267200.,1.,0.0 
 07/30  21:00:00,19.,25.5644993089306,1267200.,0.0,-1267200.,1.,0.0 
 07/30  22:00:00,19.,25.3863289581154,1267200.,0.0,-1267200.,1.,0.0 
 07/30  23:00:00,19.,25.219101131881,1267200.,0.0,-1267200.,1.,0.0 
 07/30  24:00:00,18.375,25.023800824146,1267200.,0.0,-1267200.,1.,0.0 
 07/31  01:00:00,16.75,24.7542718335537,1267200.,0.0,-1267200.,2.,0.0 
 07/31  02:00:00,14.75,24.4053396195076,1267200.,0.0,-1267200.,2.,0.0 
 07/31  03:00:00,15.25,24.0905232901521,1267200.,0.0,-1267200.,2.,0.0 
 07/31  04:00:00,17.875,24.0230031121563,1267200.,0.0,-1267200.,2.,0.0 
 07/31  05:00:00,19.,24.0173954937696,1267200.,0.0,-1267200.,2.,0.0 
 07/31  06:00:00,19.625,23.906889487312,1267200.,0.0,-1267200.,2.,0.0 
 07/31  07:00:00,21.25,24.5621984553446,1267200.,0.0,-1267200.,2.,0.0 
 07/31  08:00:00,23.25,25.298646650834,1267200.,0.0,-1267200.,2.,0.0 
 07/31  09:00:00,26.5,25.7236301077228,1267200.,0.0,-1267200.,2.,0.0 
 07/31  10:00:00,29.25,26.5385743776496,1267200.,0.0,-1267200.,2.,0.0 
 07/31  11:00:00,30.625,27.3511118960517,1267200.,0.0,-1267200.,2.,0.0 
 07/31  12:00:00,31.,27.0488385034191,1267200.,0.0,-1267200.,2.,0.0 
 07/31  13:00:00,31.625,27.5212397529649,1267200.,0.0,-1267200.,2.,0.0 
 07/31  14:00:00,32.,28.0175244675148,1267200.,0.0,-1267200.,2.,0.0 
 07/31  15:00:00,26.375,27.5124709561809,1267200.,0.0,-1267200.,2.,0.0 
 07/31  16:00:00,25.5,27.3252297245,1267200.,0.0,-1267200.,2.,0.0 
 07/31  17:00:00,27.625,28.2007137605737,1267200.,0.0,-1267200.,2.,0.0 
 07/31  18:00:00,28.,28.5953962458686,1267200.,0.0,-1267200.,2.,0.0 
 07/31  19:00:00,25.5,28.0376934299204,1267200.,0.0,-1267200.,2.,0.0 
 07/31  20:00:00,22.125,27.2378332131596,1267200.,0.0,-1267200.,2.,0.0 
 07/31  21:00:00,21.,26.8468332125399,1267200.,0.0,-1267200.,2.,0.0 
 07/31  22:00:00,20.75,26.6755644886713,1267200.,0.0,-1267200.,2.,0.0 
 07/31  23:00:00,20.2875,26.496376819592,1267200.,0.0,-1267200.,2.,0.0 
 07/31  24:00:00,19.85,26.3065166472638,1267200.,0.0,-1267200.,2.,0.0 
 08/01  01:00:00,19.45,26.1246448465854,1267200.,0.0,-1267200.,3.,0.0 
 08/01  02:00:00,19.05,25.9380454500196,1267200.,0.0,-1267200.,3.,0.0 
 08/01  03:00:00,18.5875,25.7324600141324,1267200.,0.0,-1267200.,3.,0.0 
 08/01  04:00:00,18.15,25.5458423223189,1267200.,0.0,-1267200.,3.,0.0 
 08/01  05:00:00,17.375,25.2706956399251,1267200.,0.0,-1267200.,3.,0.0 
 08/01  06:00:00,18.25,25.0541141677409,1267200.,0.0,-1267200.,3.,0.0 
 08/01  07:00:00,20.25,25.4263696616112,1267200.,0.0,-1267200.,3.,0.0 
 08/01  08:00:00,21.,25.9408449065101,1267200.,0.0,-1267200.,3.,0.0 
 08/01  09:00:00,22.25,26.4301288025501,1267200.,0.0,-1267200.,3.,0.0 
 08/01  10:00:00,24.25,27.1163010205591,1267200.,0.0,-1267200.,3.,0.0 
 08/01  11:00:00,25.625,27.6076419344837,1267200.,0.0,-1267200.,3.,0.0 
 08/01  12:00:00,26.625,28.0478910619407,1267200.,0.0,-1267200.,3.,0.0 
 08/01  13:00:00,28.25,28.5683516525446,1267200.,0.0,-1267200.,3.,0.0 
 08/01  14:00:00,29.,29.1091147873256,1267200.,0.0,-1267200.,3.,0.0 
 08/01  15:00:00,28.375,29.5615242201504,1267200.,0.0,-1267200.,3.,0.0 
 08/01  16:00:00,23.625,29.3099772855137,1267200.,0.0,-1267200.,3.,0.0 
 08/01  17:00:00,20.1875,28.311688042473,1267200.,0.0,-1267200.,3.,0.0 
 08/01  18:00:00,18.6375,27.7308034512045,1267200.,0.0,-1267200.,3.,0.0 
 08/01  19:00:00,17.5625,27.5912989403698,1267200.,0.0,-1267200.,3.,0.0 
 08/01  20:00:00,17.1125,27.1847102447741,1267200.,0.0,-1267200.,3.,0.0 
 08/01  21:00:00,17.,26.8704262443838,1267200.,0.0,-1267200.,3.,0.0 
 08/01  22:00:00,17.,26.6387864152536,1267200.,0.0,-1267200.,3.,0.0 
 08/01  23:00:00,17.,26.414579472654,1267200.,0.0,-1267200.,3.,0.0 
 08/01  24:00:00,17.,26.2500771925921,1267200.,0.0,-1267200.,3.,0.0 
 08/02  01:00:00,17.,26.0567868658723,1267200.,0.0,-1267200.,4.,0.0 
 08/02  02:00:00,17.,25.8484032331622,1267200.,0.0,-1267200.,4.,0.0 
 08/02  03:00:00,17.,25.6467272415629,1267200.,0.0,-1267200.,4.,0.0 
 08/02  04:00:00,17.,25.475570640975,1267200.,0.0,-1267200.,4.,0.0 
 08/02  05:00:00,17.,25.2725803949549,1267200.,0.0,-1267200.,4.,0.0 
 08/02  06:00:00,17.625,25.1422348662362,1267200.,0.0,-1267200.,4.,0.0 
 08/02  07:00:00,19.875,25.7084135664697,1267200.,0.0,-1267200.,4.,0.0 
 08/02  08:00:00,22.875,26.4627131409775,1267200.,0.0,-1267200.,4.,0.0 
 08/02  09:00:00,25.25,26.9582411414557,1267200.,0.0,-1267200.,4.,0.0 
 08/02  10:00:00,27.25,27.5756106966903,1267200.,0.0,-1267200.,4.,0.0 
 08/02  11:00:00,28.375,28.275141390756,1267200.,0.0,-1267200.,4.,0.0 
 08/02  12:00:00,28.85,28.7171840465682,1267200.,0.0,-1267200.,4.,0.0 
 08/02  13:00:00,28.375,28.3225030851992,1267200.,0.0,-1267200.,4.,0.0 
 08/02  14:00:00,24.875,27.8257190392861,1267200.,0.0,-1267200.,4.,0.0 
 08/02  15:00:00,25.5,27.2004795430052,1267200.,0.0,-1267200.,4.,0.0 
 08/02  16:00:00,24.5,27.6442843087701,1267200.,0.0,-1267200.,4.,0.0 
 08/02  17:00:00,23.0625,27.414680114688,1267200.,0.0,-1267200.,4.,0.0 
 08/02  18:00:00,22.85,27.7025539068902,1267200.,0.0,-1267200.,4.,0.0 
 08/02  19:00:00,22.2625,27.7439416698649,1267200.,0.0,-1267200.,4.,0.0 
 08/02  20:00:00,20.75,27.153186348482,1267200.,0.0,-1267200.,4.,0.0 
 08/02  21:00:00,18.75,26.7109113482855,1267200.,0.0,-1267200.,4.,0.0 
 08/02  22:00:00,19.875,26.4544645108318,1267200.,0.0,-1267200.,4.,0.0 
 08/02  23:00:00,21.,26.4176655471688,1267200.,0.0,-1267200.,4.,0.0 
 08/02  24:00:00,19.75,26.2342736825748,1267200.,0.0,-1267200.,4.,0.0 
 08/03  01:00:00,18.375,25.9540215330625,1267200.,0.0,-1267200.,5.,0.0 
 08/03  02:00:00,18.,25.7363363823567,1267200.,0.0,-1267200.,5.,0.0 
 08/03  03:00:00,17.375,25.5085792101674,1267200.,0.0,-1267200.,5.,0.0 
 08/03  04:00:00,17.,25.2182523039637,1267200.,0.0,-1267200.,5.,0.0 
 08/03  05:00:00,16.375,24.9482806378333,1267200.,0.0,-1267200.,5.,0.0 
 08/03  06:00:00,17.25,24.8025832873145,1267200.,0.0,-1267200.,5.,0.0 
 08/03  07:00:00,19.875,25.5254051666255,1267200.,0.0,-1267200.,5.,0.0 
 08/03  08:00:00,21.625,26.2555140017945,1267200.,0.0,-1267200.,5.,0.0 
 08/03  09:00:00,23.25,26.8460957282383,1267200.,0.0,-1267200.,5.,0.0 
 08/03  10:00:00,25.875,27.7175896593161,1267200.,0.0,-1267200.,5.,0.0 
 08/03  11:00:00,28.25,28.4149586132119,1267200.,0.0,-1267200.,5.,0.0 
 08/03  12:00:00,29.,28.8015336304862,1267200.,0.0,-1267200.,5.,0.0 
 08/03  13:00:00,30.25,29.1721356380327,1267200.,0.0,-1267200.,5.,0.0 
 08/03  14:00:00,31.,29.6945101416413,1267200.,0.0,-1267200.,5.,0.0 
 08/03  15:00:00,31.625,30.2312129568691,1267200.,0.0,-1267200.,5.,0.0 
 08/03  16:00:00,32.,30.6218112571356,1267200.,0.0,-1267200.,5.,0.0 
 08/03  17:00:00,32.,30.7440882444612,1267200.,0.0,-1267200.,5.,0.0 
 08/03  18:00:00,31.375,30.472069590848,1267200.,0.0,-1267200.,5.,0.0 
 08/03  19:00:00,28.5,30.097003962257,1267200.,0.0,-1267200.,5.,0.0 
 08/03  20:00:00,26.375,29.5632245623523,1267200.,0.0,-1267200.,5.,0.0 
 08/03  21:00:00,24.75,29.2440732595201,1267200.,0.0,-1267200.,5.,0.0 
 08/03  22:00:00,24.,29.0448846534286,1267200.,0.0,-1267200.,5.,0.0 
 08/03  23:00:00,23.375,28.8828977585962,1267200.,0.0,-1267200.,5.,0.0 
 08/03  24:00:00,21.75,28.6491363018214,1267200.,0.0,-1267200.,5.,0.0 
 08/04  01:00:00,20.375,28.3790855717594,1267200.,0.0,-1267200.,6.,0.0 
 08/04  02:00:00,20.,28.1191090175804,1267200.,0.0,-1267200.,6.,0.0 
 08/04  03:00:00,19.375,27.8511119495316,1267200.,0.0,-1267200.,6.,0.0 
 08/04  04:00:00,20.25,27.6604296675663,1267200.,0.0,-1267200.,6.,0.0 
 08/04  05:00:00,21.,27.5695232424754,1267200.,0.0,-1267200.,6.,0.0 
 08/04  06:00:00,21.,27.4573246318685,1267200.,0.0,-1267200.,6.,0.0 
 08/04  07:00:00,22.25,27.924040701796,1267200.,0.0,-1267200.,6.,0.0 
 08/04  08:00:00,24.25,28.6135083495174,1267200.,0.0,-1267200.,6.,0.0 
 08/04  09:00:00,25.625,29.2565987838305,1267200.,0.0,-1267200.,6.,0.0 
 08/04  10:00:00,26.625,29.9600243847251,1267200.,0.0,-1267200.,6.,0.0 
 08/04  11:00:00,28.25,30.6190863971492,1267200.,0.0,-1267200.,6.,0.0 
 08/04  12:00:00,30.25,30.9480982778168,1267200.,0.0,-1267200.,6.,0.0 
 08/04  13:00:00,31.,31.0680130222549,1267200.,0.0,-1267200.,6.,0.0 
 08/04  14:00:00,30.375,31.5410340334426,1267200.,0.0,-1267200.,6.,0.0 
 08/04  15:00:00,29.375,32.1019110169322,1267200.,0.0,-1267200.,6.,0.0 
 08/04  16:00:00,30.25,32.0808535637158,1267200.,0.0,-1267200.,6.,0.0 
 08/04  17:00:00,29.75,31.9451618006825,1267200.,0.0,-1267200.,6.,0.0 
 08/04  18:00:00,29.625,31.485601148761,1267200.,0.0,-1267200.,6.,0.0 
 08/04  19:00:00,28.125,31.2842056941512,1267200.,0.0,-1267200.,6.,0.0 
 08/04  20:00:00,25.75,30.8467431767209,1267200.,0.0,-1267200.,6.,0.0 
 08/04  21:00:00,24.375,30.5035502466087,1267200.,0.0,-1267200.,6.,0.0 
 08/04  22:00:00,23.375,30.2870495134547,1267200.,0.0,-1267200.,6.,0.0 
 08/04  23:00:00,23.625,30.1300501379732,1267200.,0.0,-1267200.,6.,0.0 
 08/04  24:00:00,23.375,30.0134822538604,1267200.,0.0,-1267200.,6.,0.0 
 08/05  01:00:00,21.125,29.743603731758,1267200.,0.0,-1267200.,7.,0.0 
 08/05  02:00:00,20.,29.4144087667656,1267200.,0.0,-1267200.,7.,0.0 
 08/05  03:00:00,20.625,29.2170130673714,1267200.,0.0,-1267200.,7.,0.0 
 08/05  04:00:00,21.,29.050406351678,1267200.,0.0,-1267200.,7.,0.0 
 08/05  05:00:00,21.,28.847921391046,1267200.,0.0,-1267200.,7.,0.0 
 08/05  06:00:00,20.375,28.6918205904105,1267200.,0.0,-1267200.,7.,0.0 
 08/05  07:00:00,22.5,29.2555432418502,1267200.,0.0,-1267200.,7.,0.0 
 08/05  08:00:00,25.25,29.9956339257516,1267200.,0.0,-1267200.,7.,0.0 
 08/05  09:00:00,26.625,30.6722900778214,1267200.,0.0,-1267200.,7.,0.0 
 08/05  10:00:00,28.25,31.4009918275996,1267200.,0.0,-1267200.,7.,0.0 
 08/05  11:00:00,30.25,31.7986771784324,1267200.,0.0,-1267200.,7.,0.0 
 08/05  12:00:00,31.625,32.0756220949601,1267200.,0.0,-1267200.,7.,0.0 
 08/05  13:00:00,32.625,32.4433519065336,1267200.,0.0,-1267200.,7.,0.0 
 08/05  14:00:00,33.,32.8798499549183,1267200.,0.0,-1267200.,7.,0.0 
 08/05  15:00:00,32.375,33.2914562111524,1267200.,0.0,-1267200.,7.,0.0 
 08/05  16:00:00,32.625,33.547509483258,1267200.,0.0,-1267200.,7.,0.0 
 08/05  17:00:00,32.375,33.4739508528415,1267200.,0.0,-1267200.,7.,0.0 
 08/05  18:00:00,29.5,32.8960576987859,1267200.,0.0,-1267200.,7.,0.0 
 08/05  19:00:00,25.5,32.383969363937,1267200.,0.0,-1267200.,7.,0.0 
 08/05  20:00:00,23.375,31.8594916071235,1267200.,0.0,-1267200.,7.,0.0 
 08/05  21:00:00,23.625,31.5462683487965,1267200.,0.0,-1267200.,7.,0.0 
 08/05  22:00:00,24.,31.390718592007,1267200.,0.0,-1267200.,7.,0.0 
 08/05  23:00:00,24.,31.2570604979323,1267200.,0.0,-1267200.,7.,0.0 
 08/05  24:00:00,23.375,31.0869815151534,1267200.,0.0,-1267200.,7.,0.0 
 08/06  01:00:00,23.,30.8805033125535,1267200.,0.0,-1267200.,1.,0.0 
 08/06  02:00:00,22.375,30.6731488574938,1267200.,0.0,-1267200.,1.,0.0 
 08/06  03:00:00,22.,30.4367192810218,1267200.,0.0,-1267200.,1.,0.0 
 08/06  04:00:00,21.375,30.2134465514393,1267200.,0.0,-1267200.,1.,0.0 
 08/06  05:00:00,21.,29.9740489311782,1267200.,0.0,-1267200.,1.,0.0 
 08/06  06:00:00,21.,29.8150830750569,1267200.,0.0,-1267200.,1.,0.0 
 08/06  07:00:00,22.25,30.0998858958219,1267200.,0.0,-1267200.,1.,0.0 
 08/06  08:00:00,24.25,30.5732832336678,1267200.,0.0,-1267200.,1.,0.0 
 08/06  09:00:00,26.25,31.2566888755784,1267200.,0.0,-1267200.,1.,0.0 
 08/06  10:00:00,27.625,31.9244737434315,1267200.,0.0,-1267200.,1.,0.0 
 08/06  11:00:00,29.25,32.3668669828131,1267200.,0.0,-1267200.,1.,0.0 
 08/06  12:00:00,30.625,32.8954577157364,1267200.,0.0,-1267200.,1.,0.0 
 08/06  13:00:00,31.625,33.3120435142269,1267200.,0.0,-1267200.,1.,0.0 
 08/06  14:00:00,26.375,33.3861426946466,1267200.,0.0,-1267200.,1.,0.0 
 08/06  15:00:00,21.75,31.991212643008,1267200.,0.0,-1267200.,1.,0.0 
 08/06  16:00:00,21.625,31.1100616379123,1267200.,0.0,-1267200.,1.,0.0 
 08/06  17:00:00,21.8125,31.1786653740536,1267200.,0.0,-1267200.,1.,0.0 
 08/06  18:00:00,21.2625,30.991533963916,1267200.,0.0,-1267200.,1.,0.0 
 08/06  19:00:00,21.,30.9598443359391,1267200.,0.0,-1267200.,1.,0.0 
 08/06  20:00:00,19.75,30.5903973682791,1267200.,0.0,-1267200.,1.,0.0 
 08/06  21:00:00,19.,30.1976285634334,1267200.,0.0,-1267200.,1.,0.0 
 08/06  22:00:00,19.,29.9307567643121,1267200.,0.0,-1267200.,1.,0.0 
 08/06  23:00:00,19.,29.6878145517111,1267200.,0.0,-1267200.,1.,0.0 
 08/06  24:00:00,19.,29.4699592316328,1267200.,0.0,-1267200.,1.,0.0 
 08/07  01:00:00,19.625,29.2661859413398,1267200.,0.0,-1267200.,2.,0.0 
 08/07  02:00:00,18.125,29.0072410572826,1267200.,0.0,-1267200.,2.,0.0 
 08/07  03:00:00,16.375,28.6143758562276,1267200.,0.0,-1267200.,2.,0.0 
 08/07  04:00:00,16.625,28.3214374274308,1267200.,0.0,-1267200.,2.,0.0 
 08/07  05:00:00,16.375,27.9857881459289,1267200.,0.0,-1267200.,2.,0.0 
 08/07  06:00:00,16.,27.6970714513734,1267200.,0.0,-1267200.,2.,0.0 
 08/07  07:00:00,17.875,28.2750479095307,1267200.,0.0,-1267200.,2.,0.0 
 08/07  08:00:00,21.5,28.9949458068023,1267200.,0.0,-1267200.,2.,0.0 
 08/07  09:00:00,24.25,29.7573003458255,1267200.,0.0,-1267200.,2.,0.0 
 08/07  10:00:00,25.625,30.4580402904238,1267200.,0.0,-1267200.,2.,0.0 
 08/07  11:00:00,28.5,30.8770054884101,1267200.,0.0,-1267200.,2.,0.0 
 08/07  12:00:00,30.625,31.0475619497454,1267200.,0.0,-1267200.,2.,0.0 
 08/07  13:00:00,31.,31.1959437328348,1267200.,0.0,-1267200.,2.,0.0 
 08/07  14:00:00,31.625,31.5060320864866,1267200.,0.0,-1267200.,2.,0.0 
 08/07  15:00:00,32.,31.8820399886926,1267200.,0.0,-1267200.,2.,0.0 
 08/07  16:00:00,32.,32.0828443562499,1267200.,0.0,-1267200.,2.,0.0 
 08/07  17:00:00,31.375,32.1168766483597,1267200.,0.0,-1267200.,2.,0.0 
 08/07  18:00:00,29.75,32.0596869846834,1267200.,0.0,-1267200.,2.,0.0 
 08/07  19:00:00,27.75,31.7619069431369,1267200.,0.0,-1267200.,2.,0.0 
 08/07  20:00:00,25.625,31.1563644689346,1267200.,0.0,-1267200.,2.,0.0 
 08/07  21:00:00,23.675,30.7529936830052,1267200.,0.0,-1267200.,2.,0.0 
 08/07  22:00:00,22.375,30.45956110393,1267200.,0.0,-1267200.,2.,0.0 
 08/07  23:00:00,22.,30.19303933985,1267200.,0.0,-1267200.,2.,0.0 
 08/07  24:00:00,21.375,29.9674389602544,1267200.,0.0,-1267200.,2.,0.0 
 08/08  01:00:00,19.75,29.6683763131539,1267200.,0.0,-1267200.,3.,0.0 
 08/08  02:00:00,17.75,29.3093752551527,1267200.,0.0,-1267200.,3.,0.0 
 08/08  03:00:00,16.375,28.9570471816203,1267200.,0.0,-1267200.,3.,0.0 
 08/08  04:00:00,16.625,28.6687683437727,1267200.,0.0,-1267200.,3.,0.0 
 08/08  05:00:00,16.375,28.4175733438981,1267200.,0.0,-1267200.,3.,0.0 
 08/08  06:00:00,17.875,28.2535385204128,1267200.,0.0,-1267200.,3.,0.0 
 08/08  07:00:00,20.875,28.7900312974572,1267200.,0.0,-1267200.,3.,0.0 
 08/08  08:00:00,23.25,29.455358420237,1267200.,0.0,-1267200.,3.,0.0 
 08/08  09:00:00,25.25,30.1608477842726,1267200.,0.0,-1267200.,3.,0.0 
 08/08  10:00:00,26.625,30.856931547156,1267200.,0.0,-1267200.,3.,0.0 
 08/08  11:00:00,28.875,31.3180896740928,1267200.,0.0,-1267200.,3.,0.0 
 08/08  12:00:00,29.375,31.8176327588395,1267200.,0.0,-1267200.,3.,0.0 
 08/08  13:00:00,30.25,31.9365777340957,1267200.,0.0,-1267200.,3.,0.0 
 08/08  14:00:00,31.625,32.4430465021935,1267200.,0.0,-1267200.,3.,0.0 
 08/08  15:00:00,29.5,32.5538869158701,1267200.,0.0,-1267200.,3.,0.0 
 08/08  16:00:00,28.,32.2184395378249,1267200.,0.0,-1267200.,3.,0.0 
 08/08  17:00:00,26.125,31.8118812046156,1267200.,0.0,-1267200.,3.,0.0 
 08/08  18:00:00,25.,31.407308781165,1267200.,0.0,-1267200.,3.,0.0 
 08/08  19:00:00,23.125,31.0554937125158,1267200.,0.0,-1267200.,3.,0.0 
 08/08  20:00:00,20.75,30.6365769476194,1267200.,0.0,-1267200.,3.,0.0 
 08/08  21:00:00,20.625,30.3561337008873,1267200.,0.0,-1267200.,3.,0.0 
 08/08  22:00:00,20.375,30.143355407587,1267200.,0.0,-1267200.,3.,0.0 
 08/08  23:00:00,19.375,29.8726319975732,1267200.,0.0,-1267200.,3.,0.0 
 08/08  24:00:00,18.375,29.6049449183771,1267200.,0.0,-1267200.,3.,0.0 
 08/09  01:00:00,18.,29.3152363513269,1267200.,0.0,-1267200.,4.,0.0 
 08/09  02:00:00,17.375,29.056330784683,1267200.,0.0,-1267200.,4.,0.0 
 08/09  03:00:00,17.625,28.8011231830841,1267200.,0.0,-1267200.,4.,0.0 
 08/09  04:00:00,17.375,28.6031780757785,1267200.,0.0,-1267200.,4.,0.0 
 08/09  05:00:00,17.,28.3369444641127,1267200.,0.0,-1267200.,4.,0.0 
 08/09  06:00:00,17.,28.1183767920158,1267200.,0.0,-1267200.,4.,0.0 
 08/09  07:00:00,16.375,27.9282040259884,1267200.,0.0,-1267200.,4.,0.0 
 08/09  08:00:00,16.,27.7386264437635,1267200.,0.0,-1267200.,4.,0.0 
 08/09  09:00:00,14.75,27.5519298156591,1267200.,0.0,-1267200.,4.,0.0 
 08/09  10:00:00,14.,27.2749881499557,1267200.,0.0,-1267200.,4.,0.0 
 08/09  11:00:00,14.,27.1389249244469,1267200.,0.0,-1267200.,4.,0.0 
 08/09  12:00:00,13.375,26.9856726709944,1267200.,0.0,-1267200.,4.,0.0 
 08/09  13:00:00,13.625,26.8064741235799,1267200.,0.0,-1267200.,4.,0.0 
 08/09  14:00:00,14.,26.891201538849,1267200.,0.0,-1267200.,4.,0.0 
 08/09  15:00:00,15.25,27.127465127412,1267200.,0.0,-1267200.,4.,0.0 
 08/09  16:00:00,16.,27.5292376491763,1267200.,0.0,-1267200.,4.,0.0 
 08/09  17:00:00,16.625,27.6297865538879,1267200.,0.0,-1267200.,4.,0.0 
 08/09  18:00:00,17.,27.1025959381375,1267200.,0.0,-1267200.,4.,0.0 
 08/09  19:00:00,15.75,26.6008221476143,1267200.,0.0,-1267200.,4.,0.0 
 08/09  20:00:00,14.375,26.1017503102081,1267200.,0.0,-1267200.,4.,0.0 
 08/09  21:00:00,13.375,25.7283696076409,1267200.,0.0,-1267200.,4.,0.0 
 08/09  22:00:00,13.625,25.4579060390075,1267200.,0.0,-1267200.,4.,0.0 
 08/09  23:00:00,14.,25.2708299507532,1267200.,0.0,-1267200.,4.,0.0 
 08/09  24:00:00,14.,25.0514676697778,1267200.,0.0,-1267200.,4.,0.0 
 08/10  01:00:00,14.625,24.8508939937792,1267200.,0.0,-1267200.,5.,0.0 
 08/10  02:00:00,15.625,24.6923389564479,1267200.,0.0,-1267200.,5.,0.0 
 08/10  03:00:00,15.375,24.506727053229,1267200.,0.0,-1267200.,5.,0.0 
 08/10  04:00:00,14.375,24.2418269462594,1267200.,0.0,-1267200.,5.,0.0 
 08/10  05:00:00,13.375,23.9502586512332,1267200.,0.0,-1267200.,5.,0.0 
 08/10  06:00:00,13.625,23.7287108231866,1267200.,0.0,-1267200.,5.,0.0 
 08/10  07:00:00,14.,23.9577418609118,1267200.,0.0,-1267200.,5.,0.0 
 08/10  08:00:00,14.625,24.2308270108018,1267200.,0.0,-1267200.,5.,0.0 
 08/10  09:00:00,16.875,25.0059924213717,1267200.,0.0,-1267200.,5.,0.0 
 08/10  10:00:00,18.625,25.6139243493038,1267200.,0.0,-1267200.,5.,0.0 
 08/10  11:00:00,19.625,25.9042616787928,1267200.,0.0,-1267200.,5.,0.0 
 08/10  12:00:00,20.625,26.3969124177702,1267200.,0.0,-1267200.,5.,0.0 
 08/10  13:00:00,22.25,26.4419355744729,1267200.,0.0,-1267200.,5.,0.0 
 08/10  14:00:00,21.75,26.2698045637272,1267200.,0.0,-1267200.,5.,0.0 
 08/10  15:00:00,22.25,26.8849054717246,1267200.,0.0,-1267200.,5.,0.0 
 08/10  16:00:00,22.375,27.2873155925221,1267200.,0.0,-1267200.,5.,0.0 
 08/10  17:00:00,22.,26.9875521585818,1267200.,0.0,-1267200.,5.,0.0 
 08/10  18:00:00,20.125,26.3730056052975,1267200.,0.0,-1267200.,5.,0.0 
 08/10  19:00:00,17.125,25.8860622570792,1267200.,0.0,-1267200.,5.,0.0 
 08/10  20:00:00,16.,25.4015993626691,1267200.,0.0,-1267200.,5.,0.0 
 08/10  21:00:00,16.,25.1789853398094,1267200.,0.0,-1267200.,5.,0.0 
 08/10  22:00:00,16.,24.9803771856864,1267200.,0.0,-1267200.,5.,0.0 
 08/10  23:00:00,16.,24.7263728875696,1267200.,0.0,-1267200.,5.,0.0 
 08/10  24:00:00,14.75,24.4371517718004,1267200.,0.0,-1267200.,5.,0.0 
 08/11  01:00:00,14.,24.1282837798551,1267200.,0.0,-1267200.,6.,0.0 
 08/11  02:00:00,14.,23.8644836727198,1267200.,0.0,-1267200.,6.,0.0 
 08/11  03:00:00,13.375,23.5880701035823,1267200.,0.0,-1267200.,6.,0.0 
 08/11  04:00:00,13.0625,23.3142472186156,1267200.,0.0,-1267200.,6.,0.0 
 08/11  05:00:00,13.1,23.0925902359446,1267200.,0.0,-1267200.,6.,0.0 
 08/11  06:00:00,13.6625,22.9703992655477,1267200.,0.0,-1267200.,6.,0.0 
 08/11  07:00:00,15.25,23.5809974818903,1267200.,0.0,-1267200.,6.,0.0 
 08/11  08:00:00,17.3125,24.3798868276618,1267200.,0.0,-1267200.,6.,0.0 
 08/11  09:00:00,19.2875,25.1936896972855,1267200.,0.0,-1267200.,6.,0.0 
 08/11  10:00:00,21.25,25.9112724606872,1267200.,0.0,-1267200.,6.,0.0 
 08/11  11:00:00,23.25,26.3443897573016,1267200.,0.0,-1267200.,6.,0.0 
 08/11  12:00:00,25.25,26.7167593055123,1267200.,0.0,-1267200.,6.,0.0 
 08/11  13:00:00,26.625,27.0811264913688,1267200.,0.0,-1267200.,6.,0.0 
 08/11  14:00:00,27.625,27.5458210186469,1267200.,0.0,-1267200.,6.,0.0 
 08/11  15:00:00,27.375,27.2198986726385,1267200.,0.0,-1267200.,6.,0.0 
 08/11  16:00:00,27.,27.0210758685264,1267200.,0.0,-1267200.,6.,0.0 
 08/11  17:00:00,26.375,27.0763446691449,1267200.,0.0,-1267200.,6.,0.0 
 08/11  18:00:00,24.75,26.7739571371336,1267200.,0.0,-1267200.,6.,0.0 
 08/11  19:00:00,23.375,26.584469147155,1267200.,0.0,-1267200.,6.,0.0 
 08/11  20:00:00,20.5,26.1153672961067,1267200.,0.0,-1267200.,6.,0.0 
 08/11  21:00:00,19.,25.7654757499624,1267200.,0.0,-1267200.,6.,0.0 
 08/11  22:00:00,19.,25.595150105767,1267200.,0.0,-1267200.,6.,0.0 
 08/11  23:00:00,18.375,25.4075714954001,1267200.,0.0,-1267200.,6.,0.0 
 08/11  24:00:00,18.,25.186554352385,1267200.,0.0,-1267200.,6.,0.0 
 08/12  01:00:00,17.375,24.9658297932028,1267200.,0.0,-1267200.,7.,0.0 
 08/12  02:00:00,17.,24.709605653269,1267200.,0.0,-1267200.,7.,0.0 
 08/12  03:00:00,16.375,24.5054605300972,1267200.,0.0,-1267200.,7.,0.0 
 08/12  04:00:00,17.25,24.2919908443987,1267200.,0.0,-1267200.,7.,0.0 
 08/12  05:00:00,17.375,24.1903216901879,1267200.,0.0,-1267200.,7.,0.0 
 08/12  06:00:00,16.375,24.0308110168202,1267200.,0.0,-1267200.,7.,0.0 
